gene	eml.me2	eml.me3	epo.me2	epo.me3	name
258918	-0.263802508683949	-0.117431789982936	-0.194194996191436	-0.107065337425439	Olfr1346
18349	-0.160411836586443	-0.0775857887627552	-0.0670898857802499	-0.0499242790208335	Olfr5
258383	-0.391446372493194	-0.286679633123155	-0.407629643146776	-0.170223908804362	Olfr1347
13426	-0.0803183932074165	0.0634170857073201	-0.0976282517637057	0.029726686690768	Dncic1
258915	-0.185406760284710	-0.130611455302667	-0.112207426041514	-0.0679520797442583	Olfr1348
269862	-0.204133747017423	-0.12825780960982	-0.148725261698949	-0.194725285495282	Olfr1349
442815	0.814037179464798	0.150690917640604	1.08492442489772	0.175880516888322	A230065C20Rik
54125	1.22951630640584	0.786504543880779	1.27904526236044	0.994891239100033	Polm
67053	1.32745939480433	1.37535921537369	1.35476743986682	1.33784288267587	Rpp14
23849	1.45972211278664	1.48493367269169	1.52601711380459	1.44481672084200	Klf6
66616	0.198245219176726	0.517595424792593	0.549071501037400	0.329863115980162	Snx9
18969	1.44598036327479	1.31240723496646	1.42767662677228	1.23492725076774	Pola2
11568	0.084053366475454	0.186617203718503	0.0475864050794287	0.0499421470236801	Aebp1
70358	0.00394415335930092	0.00364042960012467	0.0192026866492479	0.00234834583741611	Steap
